p12,p13,p14,p23,p24,p34,x_num,y_num,den,delta1_num,delta1_den,delta2_num,delta2_den,delta3_num,delta3_den,delta4_num,delta4_den,A_bound,B_bound
1,-15,-4,-4,-2,14,1,1,3,1,12,1,12,1,12,1,12,17,23
1,-15,-3,-12,-3,9,1,2,6,1,4,1,4,1,12,1,4,7,5
1,-15,-3,-11,-3,12,2,3,6,1,4,1,4,1,4,1,12,23,5
1,-15,-3,-11,-2,-3,1,2,6,1,12,1,4,1,12,1,4,9,11
1,-15,-3,-9,-3,18,1,2,6,1,4,1,4,1,12,1,4,7,5
1,-15,-3,-9,-1,-12,1,2,6,1,4,1,4,1,12,1,4,9,5
1,-15,-3,-8,-1,-9,1,3,6,1,12,1,4,1,4,1,12,29,5
1,-15,-3,-7,-1,-6,1,2,7,1,28,5,28,1,28,1,28,69,13
1,-15,-3,-6,-1,-3,1,2,6,1,4,1,4,1,12,1,4,9,5
1,-15,-3,-4,-1,3,2,3,6,1,12,1,4,1,4,1,12,23,5
1,-15,-3,-3,-1,6,1,2,6,1,4,1,4,1,12,1,4,7,5
1,-15,-2,-13,-1,-11,1,2,3,1,12,1,12,1,12,1,12,41,11
1,-15,-2,-11,-1,-7,0,1,3,1,12,1,12,1,12,1,12,41,11
1,-15,-2,-4,-2,22,0,1,3,1,12,1,12,1,12,1,12,41,11
1,-15,-1,-12,-1,3,1,1,3,1,12,1,12,1,12,1,12,53,5
1,-15,-1,-11,-1,4,1,2,3,1,12,1,12,1,12,1,12,53,5
1,-15,-1,-9,-1,6,0,1,3,1,12,1,12,1,12,1,12,47,5
1,-15,-1,-8,-1,7,1,2,3,1,12,1,12,1,12,1,12,47,5
1,-14,-14,-11,-10,-14,1,1,6,1,12,1,12,1,12,1,4,83,5
1,-14,-14,-6,-5,-14,0,1,3,1,12,1,12,1,12,1,12,83,5
1,-14,-13,-10,-10,10,1,5,6,1,12,1,12,1,4,1,12,59,5
1,-14,-13,-4,-4,4,1,5,6,1,12,1,12,1,4,1,12,53,5
1,-14,-12,-11,-10,8,1,0,3,1,12,1,12,1,12,1,12,35,11
1,-14,-12,-11,-8,-20,1,1,3,1,12,1,12,1,12,1,12,35,17
1,-14,-12,-10,-9,6,1,0,3,1,12,1,12,1,12,1,12,35,11
1,-14,-12,-10,-8,-8,1,0,3,1,12,1,12,1,12,1,12,29,11
1,-14,-12,-9,-7,-10,0,1,3,1,12,1,12,1,12,1,12,29,11
1,-14,-12,-8,-8,16,0,1,3,1,12,1,12,1,12,1,12,47,11
1,-14,-12,-6,-5,-2,0,1,3,1,12,1,12,1,12,1,12,29,11
1,-14,-12,-5,-4,-4,1,0,3,1,12,1,12,1,12,1,12,29,11
1,-14,-12,-4,-3,-6,0,1,3,1,12,1,12,1,12,1,12,29,11
1,-14,-12,-4,-2,-20,1,0,3,1,12,1,12,1,12,1,12,35,11
1,-14,-12,-3,-3,6,2,4,5,3,20,3,20,3,20,3,20,16,6
1,-14,-11,-10,-8,2,0,1,6,1,12,1,12,1,4,1,12,23,17
1,-14,-11,-4,-4,12,1,1,3,1,12,1,12,1,12,1,12,23,17
1,-14,-10,-11,-8,2,1,0,5,3,20,3,20,3,20,3,20,13,9
1,-14,-10,-10,-8,12,1,0,3,1,12,1,12,1,12,1,12,23,23
1,-14,-10,-10,-7,-2,1,5,6,1,12,1,12,1,4,1,12,23,17
1,-14,-10,-9,-7,8,1,0,3,1,12,1,12,1,12,1,12,17,23
1,-14,-10,-8,-6,4,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-14,-10,-6,-3,-18,1,0,5,3,20,3,20,3,20,3,20,13,9
1,-14,-10,-5,-4,6,1,0,3,1,12,1,12,1,12,1,12,17,23
1,-14,-10,-4,-3,2,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-14,-10,-4,-2,-12,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-14,-10,-3,-3,12,0,1,5,3,20,3,20,3,20,3,20,9,13
1,-14,-9,-12,-8,4,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-14,-9,-10,-6,-6,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-14,-9,-4,-4,20,1,2,3,1,12,1,12,1,12,1,12,23,29
1,-14,-9,-4,-2,-8,1,2,3,1,12,1,12,1,12,1,12,23,17
1,-14,-8,-11,-6,-4,1,0,3,1,12,1,12,1,12,1,12,23,11
1,-14,-8,-10,-7,18,1,0,3,1,12,1,12,1,12,1,12,23,23
1,-14,-8,-10,-6,4,1,0,3,1,12,1,12,1,12,1,12,23,11
1,-14,-8,-10,-5,-10,1,4,6,1,12,1,12,1,4,1,12,29,11
1,-14,-8,-9,-5,-2,1,0,3,1,12,1,12,1,12,1,12,23,11
1,-14,-8,-8,-6,20,1,0,3,1,12,1,12,1,12,1,12,23,23
1,-14,-8,-8,-4,-8,2,3,5,3,20,3,20,3,20,3,20,13,6
1,-14,-8,-6,-3,-6,0,1,6,1,4,1,12,1,12,1,4,23,11
1,-14,-8,-5,-4,16,2,3,5,3,20,3,20,3,20,3,20,13,9
1,-14,-8,-5,-2,-12,1,0,3,1,12,1,12,1,12,1,12,23,11
1,-14,-8,-4,-3,10,1,0,3,1,12,1,12,1,12,1,12,23,11
1,-14,-8,-4,-2,-4,0,1,6,1,12,1,12,1,12,1,4,23,11
1,-14,-8,-3,-3,18,0,1,6,1,4,1,12,1,12,1,4,23,11
1,-14,-8,-3,-1,-10,1,0,3,1,12,1,12,1,12,1,12,23,11
1,-14,-7,-10,-6,14,1,1,3,1,12,1,12,1,12,1,12,41,11
1,-14,-7,-10,-4,-14,2,4,5,3,20,3,20,3,20,3,20,23,6
1,-14,-6,-11,-4,-10,1,2,3,1,12,1,12,1,12,1,12,23,17
1,-14,-6,-10,-5,10,1,1,3,1,12,1,12,1,12,1,12,29,11
1,-14,-6,-10,-4,-4,1,0,3,1,12,1,12,1,12,1,12,23,11
1,-14,-6,-9,-5,16,1,0,3,1,12,1,12,1,12,1,12,35,11
1,-14,-6,-9,-3,-12,3,1,6,1,4,1,12,1,12,1,4,23,11
1,-14,-6,-8,-4,8,1,1,3,1,12,1,12,1,12,1,12,23,11
1,-14,-6,-6,-3,6,3,1,6,1,4,1,12,1,12,1,4,23,11
1,-14,-6,-5,-2,-2,1,0,3,1,12,1,12,1,12,1,12,23,11
1,-14,-6,-4,-2,4,1,1,3,1,12,1,12,1,12,1,12,23,11
1,-14,-6,-4,-1,-10,1,0,3,1,12,1,12,1,12,1,12,23,11
1,-14,-6,-3,-1,-4,1,0,3,1,12,1,12,1,12,1,12,23,11
1,-14,-5,-12,-4,-4,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-14,-5,-10,-4,6,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-14,-5,-10,-2,-22,3,1,6,1,12,1,12,1,4,1,12,29,23
1,-14,-5,-4,-2,8,1,2,5,3,20,3,20,3,20,3,20,13,9
1,-14,-4,-11,-4,12,1,1,3,1,12,1,12,1,12,1,12,23,17
1,-14,-4,-11,-2,-16,1,4,6,1,12,1,12,1,12,1,4,17,23
1,-14,-4,-10,-4,16,2,3,6,1,12,1,12,1,12,1,4,23,11
1,-14,-4,-10,-3,2,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-14,-4,-10,-2,-12,0,1,3,1,12,1,12,1,12,1,12,23,23
1,-14,-4,-9,-3,6,2,3,6,1,4,1,12,1,12,1,4,23,11
1,-14,-4,-8,-4,24,1,1,3,1,12,1,12,1,12,1,12,23,23
1,-14,-4,-8,-2,-4,1,3,6,1,12,1,12,1,12,1,4,11,11
1,-14,-4,-6,-1,-10,1,2,3,1,12,1,12,1,12,1,12,17,23
1,-14,-4,-5,-2,8,2,3,6,1,12,1,12,1,12,1,4,23,11
1,-14,-4,-4,-2,12,1,1,3,1,12,1,12,1,12,1,12,23,17
1,-14,-4,-4,-1,-2,3,1,6,1,12,1,12,1,4,1,12,23,17
1,-14,-4,-3,-1,2,1,1,3,1,12,1,12,1,12,1,12,23,17
1,-14,-3,-12,-2,-8,0,1,3,1,12,1,12,1,12,1,12,29,17
1,-14,-3,-10,-2,-2,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-14,-3,-4,-2,16,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-14,-2,-11,-2,6,1,2,3,1,12,1,12,1,12,1,12,35,11
1,-14,-2,-10,-2,8,1,3,6,1,12,1,12,1,4,1,12,29,11
1,-14,-2,-10,-1,-6,1,1,3,1,12,1,12,1,12,1,12,35,11
1,-14,-2,-9,-1,-4,1,1,3,1,12,1,12,1,12,1,12,35,11
1,-14,-2,-8,-2,12,0,1,3,1,12,1,12,1,12,1,12,29,11
1,-14,-2,-6,-1,2,1,2,3,1,12,1,12,1,12,1,12,35,11
1,-14,-2,-5,-2,18,1,1,3,1,12,1,12,1,12,1,12,35,11
1,-14,-2,-4,-1,6,0,1,3,1,12,1,12,1,12,1,12,29,11
1,-14,-2,-3,-1,8,0,1,3,1,12,1,12,1,12,1,12,29,11
1,-13,-13,-10,-9,-13,1,2,3,1,12,1,12,1,12,1,12,77,5
1,-13,-13,-4,-3,-13,0,1,3,1,12,1,12,1,12,1,12,77,5
1,-13,-12,-10,-8,-16,1,0,3,1,12,1,12,1,12,1,12,47,11
1,-13,-12,-9,-9,9,1,5,6,1,4,1,4,1,4,1,12,29,5
1,-13,-12,-4,-4,4,0,1,3,1,12,1,12,1,12,1,12,47,5
1,-13,-12,-3,-3,3,1,5,6,1,4,1,4,1,4,1,12,29,5
1,-13,-11,-10,-9,7,1,0,3,1,12,1,12,1,12,1,12,29,11
1,-13,-11,-10,-8,-6,1,0,3,1,12,1,12,1,12,1,12,29,11
1,-13,-11,-9,-8,5,1,0,3,1,12,1,12,1,12,1,12,29,11
1,-13,-11,-8,-6,-10,1,0,3,1,12,1,12,1,12,1,12,29,11
1,-13,-11,-7,-6,1,1,0,3,1,12,1,12,1,12,1,12,29,11
1,-13,-11,-6,-5,-1,1,0,3,1,12,1,12,1,12,1,12,29,11
1,-13,-11,-5,-4,-3,1,0,3,1,12,1,12,1,12,1,12,29,11
1,-13,-11,-4,-3,-5,1,0,3,1,12,1,12,1,12,1,12,29,11
1,-13,-11,-4,-2,-18,1,0,3,1,12,1,12,1,12,1,12,29,11
1,-13,-11,-3,-3,6,2,4,5,3,20,3,20,3,20,3,20,16,6
1,-13,-10,-11,-9,7,1,2,3,1,12,1,12,1,12,1,12,23,17
1,-13,-10,-10,-8,4,1,1,6,1,12,1,12,1,12,1,4,17,17
1,-13,-10,-10,-6,-22,1,2,3,1,12,1,12,1,12,1,12,23,23
1,-13,-10,-9,-7,1,1,2,3,1,12,1,12,1,12,1,12,23,17
1,-13,-10,-4,-4,12,1,1,3,1,12,1,12,1,12,1,12,23,17
1,-13,-10,-4,-2,-14,0,1,6,1,12,1,12,1,12,1,4,23,17
1,-13,-10,-3,-3,9,1,5,6,1,4,1,12,1,12,1,4,17,17
1,-13,-9,-11,-8,5,1,1,3,1,12,1,12,1,12,1,12,23,17
1,-13,-9,-10,-6,-12,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-13,-9,-9,-7,10,1,0,3,1,12,1,12,1,12,1,12,17,23
1,-13,-9,-9,-6,-3,1,1,6,1,4,1,4,1,4,1,12,7,17
1,-13,-9,-8,-6,6,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-13,-9,-7,-5,2,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-13,-9,-6,-4,-2,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-13,-9,-5,-4,7,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-13,-9,-4,-3,3,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-13,-9,-4,-2,-10,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-13,-9,-3,-3,12,1,1,6,1,4,1,4,1,4,1,12,17,7
1,-13,-9,-3,-2,-1,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-13,-8,-11,-7,3,1,1,3,1,12,1,12,1,12,1,12,17,17
1,-13,-8,-10,-6,-2,1,1,3,1,12,1,12,1,12,1,12,17,17
1,-13,-8,-10,-4,-28,1,1,5,3,20,3,20,3,20,3,20,19,9
1,-13,-8,-9,-5,-7,1,1,3,1,12,1,12,1,12,1,12,17,17
1,-13,-8,-4,-4,20,1,1,6,1,12,1,12,1,12,1,4,23,29
1,-13,-8,-4,-2,-6,1,2,3,1,12,1,12,1,12,1,12,17,17
1,-13,-8,-3,-3,15,0,1,5,3,20,3,20,3,20,3,20,9,9
1,-13,-7,-10,-6,8,1,0,3,1,12,1,12,1,12,1,12,29,11
1,-13,-7,-10,-5,-5,0,1,7,1,28,1,28,1,28,5,28,69,13
1,-13,-7,-9,-6,15,1,1,7,5,28,5,28,5,28,1,28,41,27
1,-13,-7,-9,-5,2,1,0,3,1,12,1,12,1,12,1,12,29,11
1,-13,-7,-8,-4,-4,2,3,5,3,20,3,20,3,20,3,20,16,6
1,-13,-7,-7,-4,3,1,0,3,1,12,1,12,1,12,1,12,29,11
1,-13,-7,-7,-3,-10,1,0,3,1,12,1,12,1,12,1,12,35,11
1,-13,-7,-6,-3,-3,0,1,7,5,28,1,28,1,28,5,28,69,13
1,-13,-7,-5,-2,-9,1,0,3,1,12,1,12,1,12,1,12,35,11
1,-13,-7,-4,-2,-2,0,1,7,1,28,1,28,1,28,5,28,69,13
1,-13,-7,-3,-2,5,1,0,3,1,12,1,12,1,12,1,12,29,11
1,-13,-7,-3,-1,-8,1,0,3,1,12,1,12,1,12,1,12,35,11
1,-13,-6,-10,-4,-8,1,0,3,1,12,1,12,1,12,1,12,29,11
1,-13,-6,-9,-5,11,1,0,3,1,12,1,12,1,12,1,12,35,11
1,-13,-6,-9,-3,-15,1,2,6,1,4,1,4,1,4,1,12,17,11
1,-13,-6,-4,-2,2,1,1,3,1,12,1,12,1,12,1,12,29,11
1,-13,-6,-3,-3,21,2,4,5,3,20,3,20,3,20,3,20,19,9
1,-13,-6,-3,-1,-5,1,0,3,1,12,1,12,1,12,1,12,29,11
1,-13,-5,-11,-4,-3,1,2,3,1,12,1,12,1,12,1,12,17,17
1,-13,-5,-10,-4,2,1,4,7,5,28,5,28,5,28,5,28,8,8
1,-13,-5,-10,-3,-11,1,1,3,1,12,1,12,1,12,1,12,23,17
1,-13,-5,-9,-4,7,1,2,3,1,12,1,12,1,12,1,12,17,17
1,-13,-5,-9,-3,-6,1,4,7,1,28,5,28,1,28,5,28,41,13
1,-13,-5,-8,-4,12,1,1,3,1,12,1,12,1,12,1,12,23,17
1,-13,-5,-8,-2,-14,1,4,7,5,28,5,28,1,28,5,28,13,13
1,-13,-5,-7,-3,4,1,2,3,1,12,1,12,1,12,1,12,17,17
1,-13,-5,-7,-2,-9,1,1,3,1,12,1,12,1,12,1,12,17,17
1,-13,-5,-6,-3,9,1,3,7,1,28,5,28,5,28,5,28,41,8
1,-13,-5,-6,-2,-4,1,1,3,1,12,1,12,1,12,1,12,17,17
1,-13,-5,-5,-2,1,1,4,7,1,28,5,28,5,28,5,28,13,13
1,-13,-5,-4,-2,6,1,1,3,1,12,1,12,1,12,1,12,17,17
1,-13,-5,-4,-1,-7,1,4,7,1,28,5,28,1,28,5,28,27,13
1,-13,-5,-3,-2,11,1,1,3,1,12,1,12,1,12,1,12,17,17
1,-13,-5,-3,-1,-2,1,1,3,1,12,1,12,1,12,1,12,17,17
1,-13,-4,-11,-3,-5,1,1,3,1,12,1,12,1,12,1,12,23,17
1,-13,-4,-10,-4,12,1,2,3,1,12,1,12,1,12,1,12,23,17
1,-13,-4,-10,-2,-14,3,2,6,1,12,1,12,1,12,1,4,23,23
1,-13,-4,-9,-3,3,2,1,5,3,20,3,20,3,20,3,20,13,9
1,-13,-4,-4,-2,10,2,3,6,1,12,1,12,1,12,1,4,23,11
1,-13,-4,-3,-1,1,1,2,3,1,12,1,12,1,12,1,12,23,17
1,-13,-3,-11,-2,-7,1,2,3,1,12,1,12,1,12,1,12,23,17
1,-13,-3,-10,-3,9,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-13,-3,-10,-2,-4,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-13,-3,-9,-3,12,1,3,6,1,4,1,4,1,4,1,12,17,5
1,-13,-3,-8,-2,2,1,1,3,1,12,1,12,1,12,1,12,23,17
1,-13,-3,-7,-2,5,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-13,-3,-7,-1,-8,1,2,3,1,12,1,12,1,12,1,12,23,17
1,-13,-3,-6,-2,8,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-13,-3,-6,-1,-5,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-13,-3,-5,-2,11,1,1,3,1,12,1,12,1,12,1,12,23,17
1,-13,-3,-3,-1,4,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-13,-2,-11,-1,-9,1,2,3,1,12,1,12,1,12,1,12,35,11
1,-13,-2,-10,-2,6,1,2,3,1,12,1,12,1,12,1,12,29,11
1,-13,-2,-9,-1,-5,1,2,3,1,12,1,12,1,12,1,12,35,11
1,-13,-2,-4,-2,18,0,1,3,1,12,1,12,1,12,1,12,29,11
1,-13,-2,-3,-1,7,1,2,3,1,12,1,12,1,12,1,12,29,11
1,-13,-1,-10,-1,3,0,1,3,1,12,1,12,1,12,1,12,47,5
1,-13,-1,-9,-1,4,1,2,3,1,12,1,12,1,12,1,12,41,5
1,-13,-1,-7,-1,6,1,1,3,1,12,1,12,1,12,1,12,41,5
1,-12,-12,-10,-9,-12,1,1,5,3,20,3,20,3,20,3,20,39,3
1,-12,-12,-9,-8,-12,1,6,7,1,28,1,28,5,28,5,28,167,13
1,-12,-12,-5,-4,-12,1,4,5,3,20,3,20,3,20,3,20,39,3
1,-12,-12,-4,-3,-12,0,2,7,5,28,5,28,1,28,5,28,33,13
1,-12,-12,-4,-2,-24,1,1,5,3,20,3,20,3,20,3,20,39,6
1,-12,-11,-9,-7,-15,1,0,3,1,12,1,12,1,12,1,12,47,11
1,-12,-11,-8,-8,8,1,1,3,1,12,1,12,1,12,1,12,47,5
1,-12,-11,-4,-4,4,1,1,3,1,12,1,12,1,12,1,12,47,5
1,-12,-11,-3,-3,3,0,1,6,1,4,1,12,1,4,1,12,47,5
1,-12,-10,-10,-7,-16,1,1,3,1,12,1,12,1,12,1,12,23,17
1,-12,-10,-9,-8,6,0,1,3,1,12,1,12,1,12,1,12,29,11
1,-12,-10,-9,-7,-6,1,0,3,1,12,1,12,1,12,1,12,23,11
1,-12,-10,-8,-8,16,1,1,3,1,12,1,12,1,12,1,12,47,11
1,-12,-10,-8,-7,4,1,0,3,1,12,1,12,1,12,1,12,29,11
1,-12,-10,-8,-6,-8,1,0,3,1,12,1,12,1,12,1,12,23,11
1,-12,-10,-7,-7,14,1,1,3,1,12,1,12,1,12,1,12,41,11
1,-12,-10,-5,-4,-2,1,0,3,1,12,1,12,1,12,1,12,23,11
1,-12,-10,-4,-4,8,1,1,3,1,12,1,12,1,12,1,12,23,11
1,-12,-10,-4,-3,-4,1,0,3,1,12,1,12,1,12,1,12,23,11
1,-12,-10,-4,-2,-16,1,0,3,1,12,1,12,1,12,1,12,35,11
1,-12,-10,-3,-3,6,0,1,6,1,4,1,12,1,4,1,12,23,11
1,-12,-10,-3,-2,-6,1,0,3,1,12,1,12,1,12,1,12,23,11
1,-12,-10,-2,-2,4,1,1,3,1,12,1,12,1,12,1,12,23,11
1,-12,-9,-10,-8,6,1,1,6,1,12,1,4,1,12,1,4,17,11
1,-12,-9,-9,-7,3,1,1,5,3,20,3,20,3,20,3,20,13,9
1,-12,-9,-9,-5,-21,0,1,5,3,20,3,20,3,20,3,20,9,13
1,-12,-9,-4,-4,12,0,1,6,1,12,1,4,1,12,1,4,23,5
1,-12,-9,-4,-2,-12,0,1,5,3,20,3,20,3,20,3,20,9,9
1,-12,-9,-3,-3,9,0,1,5,3,20,3,20,3,20,3,20,9,9
1,-12,-8,-10,-7,4,1,1,3,1,12,1,12,1,12,1,12,23,17
1,-12,-8,-10,-5,-20,1,2,3,1,12,1,12,1,12,1,12,29,23
1,-12,-8,-9,-5,-12,1,0,3,1,12,1,12,1,12,1,12,17,23
1,-12,-8,-8,-7,20,1,0,3,1,12,1,12,1,12,1,12,29,23
1,-12,-8,-8,-6,8,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-12,-8,-8,-5,-4,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-12,-8,-8,-4,-16,1,2,3,1,12,1,12,1,12,1,12,23,23
1,-12,-8,-7,-5,4,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-12,-8,-5,-4,8,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-12,-8,-5,-2,-16,1,0,3,1,12,1,12,1,12,1,12,23,23
1,-12,-8,-4,-4,16,1,2,3,1,12,1,12,1,12,1,12,23,23
1,-12,-8,-4,-3,4,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-12,-8,-4,-2,-8,1,2,3,1,12,1,12,1,12,1,12,23,17
1,-12,-8,-3,-3,12,1,1,6,1,4,1,12,1,4,1,12,17,23
1,-12,-8,-3,-1,-12,1,0,3,1,12,1,12,1,12,1,12,17,23
1,-12,-8,-2,-2,8,1,2,3,1,12,1,12,1,12,1,12,23,17
1,-12,-7,-10,-6,2,1,0,3,1,12,1,12,1,12,1,12,17,11
1,-12,-7,-9,-5,-3,1,0,3,1,12,1,12,1,12,1,12,17,11
1,-12,-7,-8,-6,16,1,0,3,1,12,1,12,1,12,1,12,17,23
1,-12,-7,-8,-4,-8,1,2,3,1,12,1,12,1,12,1,12,23,11
1,-12,-7,-4,-2,-4,1,2,3,1,12,1,12,1,12,1,12,17,11
1,-12,-7,-3,-3,15,1,1,5,3,20,3,20,3,20,3,20,16,9
1,-12,-7,-3,-1,-9,1,0,3,1,12,1,12,1,12,1,12,17,11
1,-12,-6,-9,-5,6,0,2,5,3,20,3,20,3,20,3,20,19,6
1,-12,-6,-9,-4,-6,2,2,7,5,28,1,28,1,28,1,28,83,27
1,-12,-6,-8,-5,12,0,3,7,1,28,5,28,5,28,5,28,41,27
1,-12,-6,-8,-3,-12,2,2,7,5,28,1,28,1,28,1,28,83,27
1,-12,-6,-7,-5,18,1,4,7,5,28,5,28,5,28,1,28,16,27
1,-12,-6,-7,-3,-6,2,2,5,3,20,3,20,3,20,3,20,19,6
1,-12,-6,-5,-2,-6,3,3,7,1,28,5,28,5,28,5,28,27,13
1,-12,-6,-4,-4,24,1,3,7,5,28,5,28,5,28,1,28,16,27
1,-12,-6,-4,-3,12,0,2,5,3,20,3,20,3,20,3,20,19,6
1,-12,-6,-4,-1,-12,3,3,7,1,28,5,28,5,28,5,28,16,27
1,-12,-6,-3,-2,6,0,2,5,3,20,3,20,3,20,3,20,19,6
1,-12,-6,-3,-1,-6,2,2,7,5,28,1,28,1,28,1,28,83,27
1,-12,-6,-2,-2,12,1,2,7,1,28,1,28,5,28,5,28,83,27
1,-12,-5,-10,-4,-2,1,0,3,1,12,1,12,1,12,1,12,17,11
1,-12,-5,-9,-3,-9,1,2,6,1,4,1,12,1,4,1,12,17,11
1,-12,-5,-8,-4,8,1,1,3,1,12,1,12,1,12,1,12,23,11
1,-12,-5,-8,-2,-16,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-12,-5,-4,-2,4,1,1,3,1,12,1,12,1,12,1,12,17,11
1,-12,-5,-3,-3,21,2,5,6,1,4,1,4,1,12,1,4,9,5
1,-12,-5,-3,-1,-3,1,0,3,1,12,1,12,1,12,1,12,17,11
1,-12,-4,-10,-3,-4,1,1,3,1,12,1,12,1,12,1,12,23,17
1,-12,-4,-9,-4,12,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-12,-4,-9,-2,-12,1,1,3,1,12,1,12,1,12,1,12,23,17
1,-12,-4,-8,-4,16,1,1,3,1,12,1,12,1,12,1,12,23,23
1,-12,-4,-8,-3,4,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-12,-4,-8,-2,-8,1,1,3,1,12,1,12,1,12,1,12,23,17
1,-12,-4,-7,-3,8,0,1,3,1,12,1,12,1,12,1,12,23,17
1,-12,-4,-5,-2,4,1,2,3,1,12,1,12,1,12,1,12,23,17
1,-12,-4,-4,-2,8,1,1,3,1,12,1,12,1,12,1,12,23,17
1,-12,-4,-4,-1,-4,1,1,3,1,12,1,12,1,12,1,12,23,17
1,-12,-4,-3,-2,12,1,1,3,1,12,1,12,1,12,1,12,23,17
1,-12,-4,-2,-2,16,0,1,3,1,12,1,12,1,12,1,12,23,23
1,-12,-3,-10,-2,-6,1,4,6,1,12,1,4,1,12,1,4,11,11
1,-12,-3,-9,-3,9,2,1,5,3,20,3,20,3,20,3,20,9,9
1,-12,-3,-4,-2,12,3,2,6,1,12,1,4,1,12,1,4,11,11
1,-12,-3,-3,-1,3,1,2,6,1,4,1,4,1,12,1,4,7,5
1,-12,-2,-10,-1,-8,1,1,3,1,12,1,12,1,12,1,12,35,11
1,-12,-2,-9,-2,6,0,1,3,1,12,1,12,1,12,1,12,29,11
1,-12,-2,-9,-1,-6,1,1,3,1,12,1,12,1,12,1,12,35,11
1,-12,-2,-8,-3,20,1,1,3,1,12,1,12,1,12,1,12,35,17
1,-12,-2,-8,-2,8,1,1,3,1,12,1,12,1,12,1,12,23,11
1,-12,-2,-8,-1,-4,1,1,3,1,12,1,12,1,12,1,12,29,11
1,-12,-2,-7,-1,-2,0,1,3,1,12,1,12,1,12,1,12,29,11
1,-12,-2,-5,-2,14,1,1,3,1,12,1,12,1,12,1,12,23,11
1,-12,-2,-4,-2,16,0,1,3,1,12,1,12,1,12,1,12,23,11
1,-12,-2,-4,-1,4,0,1,3,1,12,1,12,1,12,1,12,29,11
1,-12,-2,-3,-1,6,0,1,3,1,12,1,12,1,12,1,12,29,11
1,-12,-1,-9,-1,3,0,1,3,1,12,1,12,1,12,1,12,41,5
1,-11,-11,-9,-8,-11,1,1,3,1,12,1,12,1,12,1,12,65,5
1,-11,-11,-5,-4,-11,1,3,7,5,28,1,28,1,28,1,28,153,13
1,-11,-10,-9,-9,9,1,5,6,1,4,1,12,1,12,1,4,41,5
1,-11,-10,-8,-8,8,1,4,5,3,20,3,20,3,20,3,20,26,3
1,-11,-10,-8,-6,-14,1,0,3,1,12,1,12,1,12,1,12,41,11
1,-11,-10,-7,-7,7,1,4,5,3,20,3,20,3,20,3,20,23,3
1,-11,-10,-4,-4,4,1,5,6,1,12,1,12,1,12,1,4,41,5
1,-11,-10,-4,-2,-18,1,0,3,1,12,1,12,1,12,1,12,47,11
1,-11,-10,-3,-3,3,1,4,5,3,20,3,20,3,20,3,20,23,3
1,-11,-9,-9,-8,7,0,1,3,1,12,1,12,1,12,1,12,29,11
1,-11,-9,-9,-6,-15,1,1,6,1,4,1,4,1,4,1,12,17,5
1,-11,-9,-8,-7,5,1,0,3,1,12,1,12,1,12,1,12,23,11
1,-11,-9,-8,-6,-6,1,0,3,1,12,1,12,1,12,1,12,23,11
1,-11,-9,-7,-6,3,1,0,3,1,12,1,12,1,12,1,12,23,11
1,-11,-9,-7,-5,-8,1,0,3,1,12,1,12,1,12,1,12,23,11
1,-11,-9,-6,-6,12,0,3,7,5,28,1,28,1,28,1,28,55,27
1,-11,-9,-6,-5,1,1,0,3,1,12,1,12,1,12,1,12,23,11
1,-11,-9,-5,-5,10,1,1,3,1,12,1,12,1,12,1,12,29,11
1,-11,-9,-5,-4,-1,1,0,3,1,12,1,12,1,12,1,12,23,11
1,-11,-9,-4,-4,8,1,1,3,1,12,1,12,1,12,1,12,23,11
1,-11,-9,-4,-3,-3,1,0,3,1,12,1,12,1,12,1,12,23,11
